model,method,guesser_model,board_seed,board_style,trial,status,stage,outcome,game_length,targets_found,target_recovery_rate,assassin_hit,codemaster_attempts,codemaster_rejected,codemaster_compliance_rate,codemaster_call_failures,guesser_attempts,guesser_rejected,guesser_compliance_rate,guesser_call_failures,started_at,duration_s,terminal_error,error
openai/gpt-4o-mini,strong_hebrew,qwen/qwen3.5-9b,4,dual_50,0,ok,,win,15,9,1.0,False,17,2,0.8823529411764706,0,33,10,0.696969696969697,0,2026-08-20T00:05:57.023233+00:00,210.16,,
openai/gpt-4o-mini,strong_hebrew,qwen/qwen3.5-9b,0,dual_80,0,ok,,win,17,9,1.0,False,18,1,0.9444444444444444,0,30,5,0.8333333333333334,0,2026-08-20T00:08:37.863186+00:00,271.408,,
openai/gpt-4o-mini,strong_hebrew,qwen/qwen3.5-9b,1,dual_80,0,ok,,win,8,9,1.0,False,9,1,0.8888888888888888,0,18,2,0.8888888888888888,0,2026-08-20T00:11:22.549750+00:00,131.01,,
openai/gpt-4o-mini,strong_hebrew,qwen/qwen3.5-9b,2,dual_80,0,ok,,win,12,9,1.0,False,13,1,0.9230769230769231,0,22,3,0.8636363636363636,0,2026-08-20T00:13:33.559003+00:00,146.86,,
openai/gpt-4o-mini,strong_hebrew,qwen/qwen3.5-9b,3,dual_80,0,ok,,loss,9,6,0.6666666666666666,True,9,0,1.0,0,16,1,0.9375,0,2026-08-20T00:15:27.574200+00:00,124.497,,
openai/gpt-4o-mini,strong_hebrew,qwen/qwen3.5-9b,4,dual_80,0,ok,,win,12,9,1.0,False,16,4,0.75,0,23,3,0.8695652173913043,0,2026-08-20T00:17:32.070808+00:00,156.492,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,0,dual_0,0,ok,,loss,1,0,0.0,True,3,2,0.3333333333333333,0,1,0,1.0,0,2026-08-19T23:43:14.090650+00:00,15.956,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,1,dual_0,0,ok,,loss,12,7,0.7777777777777778,True,25,13,0.48,0,18,0,1.0,0,2026-08-19T23:44:11.459121+00:00,331.644,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,2,dual_0,0,ok,,loss,7,3,0.3333333333333333,True,14,7,0.5,0,10,0,1.0,0,2026-08-19T23:48:29.461323+00:00,168.477,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,3,dual_0,0,ok,,loss,5,3,0.3333333333333333,True,6,1,0.8333333333333334,0,8,0,1.0,0,2026-08-19T23:51:02.331899+00:00,77.597,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,4,dual_0,0,ok,,win,20,9,1.0,False,35,15,0.5714285714285714,0,28,0,1.0,0,2026-08-19T23:52:17.652437+00:00,663.621,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,0,dual_100,0,ok,,loss,5,4,0.4444444444444444,True,8,3,0.625,0,9,0,1.0,0,2026-08-20T00:20:04.337712+00:00,65.161,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,1,dual_100,0,ok,,loss,10,5,0.5555555555555556,True,20,10,0.5,0,16,1,0.9375,0,2026-08-20T00:22:11.530875+00:00,231.691,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,2,dual_100,0,ok,,loss,9,7,0.7777777777777778,True,18,9,0.5,0,17,1,0.9411764705882353,0,2026-08-20T00:24:35.136349+00:00,217.318,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,3,dual_100,0,ok,,loss,8,6,0.6666666666666666,True,17,9,0.47058823529411764,0,14,0,1.0,0,2026-08-20T00:26:12.403071+00:00,219.075,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,4,dual_100,0,ok,,win,12,9,1.0,False,19,7,0.631578947368421,0,21,1,0.9523809523809523,0,2026-08-20T00:28:12.453390+00:00,297.923,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,0,dual_50,0,ok,,loss,14,8,0.8888888888888888,True,30,16,0.4666666666666667,0,23,1,0.9565217391304348,0,2026-08-19T23:53:59.224066+00:00,618.525,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,1,dual_50,0,ok,,loss,2,0,0.0,True,3,1,0.6666666666666666,0,2,0,1.0,0,2026-08-19T23:57:13.364293+00:00,36.299,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,2,dual_50,0,ok,,loss,4,1,0.1111111111111111,True,10,6,0.4,0,5,0,1.0,0,2026-08-20T00:00:04.809028+00:00,113.954,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,3,dual_50,0,ok,,win,11,9,1.0,False,21,10,0.5238095238095238,0,20,1,0.95,0,2026-08-20T00:03:36.154704+00:00,301.71,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,4,dual_50,0,ok,,win,12,9,1.0,False,25,13,0.48,0,20,0,1.0,0,2026-08-20T00:06:58.297267+00:00,261.391,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,0,dual_80,0,ok,,loss,11,6,0.6666666666666666,True,14,3,0.7857142857142857,0,17,0,1.0,0,2026-08-20T00:09:27.182490+00:00,164.891,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,1,dual_80,0,ok,,win,14,9,1.0,False,18,4,0.7777777777777778,0,23,1,0.9565217391304348,0,2026-08-20T00:12:12.073101+00:00,195.502,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,2,dual_80,0,ok,,loss,5,2,0.2222222222222222,True,8,3,0.625,0,7,0,1.0,0,2026-08-20T00:13:43.245962+00:00,66.314,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,3,dual_80,0,ok,,loss,11,8,0.8888888888888888,True,16,5,0.6875,0,19,0,1.0,0,2026-08-20T00:16:00.418820+00:00,189.225,,
qwen/qwen3.5-9b,strong_hebrew,google/gemini-2.5-flash,4,dual_80,0,ok,,loss,9,4,0.4444444444444444,True,19,10,0.47368421052631576,0,13,0,1.0,0,2026-08-20T00:18:19.167568+00:00,168.256,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,0,dual_0,0,ok,,loss,3,3,0.3333333333333333,True,3,0,1.0,0,6,0,1.0,0,2026-08-20T00:29:51.477112+00:00,47.238,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,1,dual_0,0,ok,,codemaster_failure,2,3,0.3333333333333333,False,11,9,0.18181818181818182,1,6,1,0.8333333333333334,0,2026-08-20T00:31:56.349661+00:00,166.61,Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: Model qwen/qwen3.5-9b failed to produce valid JSON after 1 attempts: Could not parse JSON: Invalid control character at: line 9 column 571 (char 646),
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,2,dual_0,0,ok,,loss,6,5,0.5555555555555556,True,14,8,0.42857142857142855,0,11,0,1.0,0,2026-08-20T00:33:19.523630+00:00,225.461,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,3,dual_0,0,ok,,loss,15,8,0.8888888888888888,True,27,12,0.5555555555555556,0,22,0,1.0,0,2026-08-20T00:36:57.198720+00:00,403.945,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,4,dual_0,0,ok,,loss,14,7,0.7777777777777778,True,21,7,0.6666666666666666,0,21,0,1.0,0,2026-08-20T00:37:49.248945+00:00,318.07,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,0,dual_100,0,ok,,loss,9,6,0.6666666666666666,True,15,6,0.6,0,22,7,0.6818181818181818,0,2026-08-20T01:08:34.427304+00:00,200.613,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,1,dual_100,0,ok,,loss,4,3,0.3333333333333333,True,8,4,0.5,0,10,3,0.7,0,2026-08-20T01:10:25.964679+00:00,130.927,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,2,dual_100,0,ok,,win,10,9,1.0,False,21,11,0.47619047619047616,0,19,1,0.9473684210526315,0,2026-08-20T01:12:36.892080+00:00,298.096,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,3,dual_100,0,ok,,loss,8,4,0.4444444444444444,True,17,9,0.47058823529411764,0,15,3,0.8,0,2026-08-20T01:13:37.152197+00:00,226.981,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,4,dual_100,0,ok,,loss,3,3,0.3333333333333333,True,6,3,0.5,0,8,2,0.75,0,2026-08-20T01:17:24.133327+00:00,99.254,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,0,dual_50,0,ok,,codemaster_failure,0,0,0.0,False,6,6,0.0,1,0,0,,0,2026-08-20T00:41:34.936593+00:00,128.512,Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: intended_targets not on board: ['בחינה'],
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,1,dual_50,0,ok,,loss,5,2,0.2222222222222222,True,8,3,0.625,0,8,1,0.875,0,2026-08-20T00:43:43.448100+00:00,102.242,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,2,dual_50,0,ok,,loss,1,0,0.0,True,4,3,0.25,0,1,0,1.0,0,2026-08-20T00:45:52.872772+00:00,56.143,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,3,dual_50,0,ok,,codemaster_failure,8,4,0.4444444444444444,False,29,21,0.27586206896551724,1,13,1,0.9230769230769231,0,2026-08-20T00:47:54.076370+00:00,513.026,"Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: Model qwen/qwen3.5-9b failed to produce valid JSON after 1 attempts: Could not parse JSON: Expecting ',' delimiter: line 1 column 318 (char 317)",
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,4,dual_50,0,ok,,loss,11,4,0.4444444444444444,True,18,7,0.6111111111111112,0,16,1,0.9375,0,2026-08-20T00:50:42.025664+00:00,264.405,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,0,dual_80,0,ok,,win,11,9,1.0,False,18,7,0.6111111111111112,0,21,2,0.9047619047619048,0,2026-08-20T00:55:06.444226+00:00,395.609,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,1,dual_80,0,ok,,loss,4,4,0.4444444444444444,True,8,4,0.5,0,8,0,1.0,0,2026-08-20T00:56:27.114906+00:00,231.58,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,2,dual_80,0,ok,,codemaster_failure,1,3,0.3333333333333333,False,7,6,0.14285714285714285,1,4,0,1.0,0,2026-08-20T01:00:13.924759+00:00,90.907,"Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: Model qwen/qwen3.5-9b failed to produce valid JSON after 1 attempts: Could not parse JSON: Expecting ',' delimiter: line 1 column 223 (char 222)",
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,3,dual_80,0,ok,,loss,6,5,0.5555555555555556,True,16,10,0.375,0,11,0,1.0,0,2026-08-20T01:01:44.831522+00:00,216.827,,
qwen/qwen3.5-9b,strong_hebrew,meta-llama/llama-3.3-70b-instruct,4,dual_80,0,ok,,loss,10,4,0.4444444444444444,True,23,13,0.43478260869565216,0,16,2,0.875,0,2026-08-20T01:03:30.322379+00:00,304.105,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,0,dual_0,0,ok,,loss,1,0,0.0,True,1,0,1.0,0,1,0,1.0,0,2026-08-20T01:19:03.387236+00:00,11.023,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,1,dual_0,0,ok,,codemaster_failure,2,1,0.1111111111111111,False,8,6,0.25,1,3,0,1.0,0,2026-08-20T01:20:22.978422+00:00,96.277,Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: Model qwen/qwen3.5-9b failed to produce valid JSON after 1 attempts: Could not parse JSON: Unterminated string starting at: line 9 column 14 (char 91),
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,2,dual_0,0,ok,,loss,2,2,0.2222222222222222,True,3,1,0.6666666666666666,0,4,0,1.0,0,2026-08-20T01:21:59.255428+00:00,29.321,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,3,dual_0,0,ok,,loss,8,5,0.5555555555555556,True,14,6,0.5714285714285714,0,13,0,1.0,0,2026-08-20T01:24:06.053280+00:00,174.384,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,4,dual_0,0,ok,,loss,3,3,0.3333333333333333,True,4,1,0.75,0,6,0,1.0,0,2026-08-20T01:27:00.437329+00:00,50.243,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,0,dual_100,0,ok,,loss,6,3,0.3333333333333333,True,10,4,0.6,0,10,1,0.9,0,2026-08-20T01:50:51.835294+00:00,107.476,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,1,dual_100,0,ok,,loss,10,8,0.8888888888888888,True,20,10,0.5,0,28,10,0.6428571428571429,0,2026-08-20T01:53:09.012774+00:00,216.078,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,2,dual_100,0,ok,,codemaster_failure,3,1,0.1111111111111111,False,9,6,0.3333333333333333,1,9,5,0.4444444444444444,0,2026-08-20T01:53:53.796198+00:00,123.459,Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: intended_targets not on board: ['משפט'],
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,3,dual_100,0,ok,,loss,3,1,0.1111111111111111,True,7,4,0.42857142857142855,0,4,0,1.0,0,2026-08-20T01:56:08.098639+00:00,75.009,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,4,dual_100,0,ok,,loss,13,6,0.6666666666666666,True,27,14,0.48148148148148145,0,20,1,0.95,0,2026-08-20T01:58:31.510515+00:00,260.008,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,0,dual_50,0,ok,,loss,3,2,0.2222222222222222,True,9,6,0.3333333333333333,0,5,0,1.0,0,2026-08-20T01:29:11.329640+00:00,93.987,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,1,dual_50,0,ok,,loss,3,0,0.0,True,7,4,0.42857142857142855,0,3,0,1.0,0,2026-08-20T01:30:45.305276+00:00,55.827,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,2,dual_50,0,ok,,codemaster_failure,1,0,0.0,False,8,7,0.125,1,2,1,0.5,0,2026-08-20T01:32:13.868634+00:00,75.106,Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: intended_targets not on board: ['קופסה'],
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,3,dual_50,0,ok,,loss,9,7,0.7777777777777778,True,11,2,0.8181818181818182,0,21,5,0.7619047619047619,0,2026-08-20T01:34:34.950322+00:00,159.548,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,4,dual_50,0,ok,,loss,15,8,0.8888888888888888,True,22,7,0.6818181818181818,0,26,3,0.8846153846153846,0,2026-08-20T01:37:14.497268+00:00,241.166,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,0,dual_80,0,ok,,win,12,9,1.0,False,22,10,0.5454545454545454,0,23,3,0.8695652173913043,0,2026-08-20T01:39:51.207471+00:00,255.192,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,1,dual_80,0,ok,,loss,3,3,0.3333333333333333,True,5,2,0.6,0,9,3,0.6666666666666666,0,2026-08-20T01:42:39.827560+00:00,63.489,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,2,dual_80,0,ok,,loss,7,5,0.5555555555555556,True,16,9,0.4375,0,13,1,0.9230769230769231,0,2026-08-20T01:43:43.316164+00:00,230.908,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,3,dual_80,0,ok,,win,10,9,1.0,False,13,3,0.7692307692307693,0,17,1,0.9411764705882353,0,2026-08-20T01:45:48.491670+00:00,171.827,,
qwen/qwen3.5-9b,strong_hebrew,openai/gpt-4o-mini,4,dual_80,0,ok,,win,12,9,1.0,False,23,11,0.5217391304347826,0,22,2,0.9090909090909091,0,2026-08-20T01:48:30.683004+00:00,288.636,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,0,dual_0,0,ok,,loss,9,6,0.6666666666666666,True,12,3,0.75,0,20,5,0.75,0,2026-08-19T22:53:58.148389+00:00,182.787,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,1,dual_0,0,ok,,loss,1,0,0.0,True,1,0,1.0,0,1,0,1.0,0,2026-08-19T22:56:04.025368+00:00,11.071,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,2,dual_0,0,ok,,loss,9,5,0.5555555555555556,True,14,5,0.6428571428571429,0,16,2,0.875,0,2026-08-19T22:58:12.333808+00:00,179.721,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,3,dual_0,0,ok,,codemaster_failure,1,1,0.1111111111111111,False,7,6,0.14285714285714285,1,2,0,1.0,0,2026-08-19T22:59:53.248006+00:00,68.048,"Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: Model qwen/qwen3.5-9b failed to produce valid JSON after 1 attempts: Could not parse JSON: Expecting ',' delimiter: line 1 column 300 (char 299)",
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,4,dual_0,0,ok,,win,15,9,1.0,False,27,12,0.5555555555555556,0,27,5,0.8148148148148148,0,2026-08-19T23:01:32.362827+00:00,471.731,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,0,dual_100,0,ok,,win,11,9,1.0,False,29,18,0.3793103448275862,0,21,2,0.9047619047619048,0,2026-08-19T23:28:57.981136+00:00,457.612,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,1,dual_100,0,ok,,loss,1,0,0.0,True,2,1,0.5,0,1,0,1.0,0,2026-08-19T23:30:47.677093+00:00,17.859,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,2,dual_100,0,ok,,codemaster_failure,1,1,0.1111111111111111,False,10,9,0.1,1,3,1,0.6666666666666666,0,2026-08-19T23:32:24.596787+00:00,200.003,Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: Model qwen/qwen3.5-9b failed to produce valid JSON after 1 attempts: Could not parse JSON: Unterminated string starting at: line 11 column 14 (char 105),
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,3,dual_100,0,ok,,loss,2,1,0.1111111111111111,True,4,2,0.5,0,5,2,0.6,0,2026-08-19T23:34:15.554462+00:00,99.99,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,4,dual_100,0,ok,,loss,14,7,0.7777777777777778,True,19,5,0.7368421052631579,0,22,1,0.9545454545454546,0,2026-08-19T23:43:14.090166+00:00,351.071,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,0,dual_50,0,ok,,loss,11,4,0.4444444444444444,True,18,7,0.6111111111111112,0,15,0,1.0,0,2026-08-19T23:03:32.836833+00:00,222.791,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,1,dual_50,0,ok,,loss,12,5,0.5555555555555556,True,19,7,0.631578947368421,0,23,6,0.7391304347826086,0,2026-08-19T23:06:31.484654+00:00,232.604,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,2,dual_50,0,ok,,loss,10,3,0.3333333333333333,True,21,11,0.47619047619047616,0,15,2,0.8666666666666667,0,2026-08-19T23:09:24.095716+00:00,201.426,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,3,dual_50,0,ok,,loss,6,4,0.4444444444444444,True,14,8,0.42857142857142855,0,14,4,0.7142857142857143,0,2026-08-19T23:11:39.394262+00:00,212.163,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,4,dual_50,0,ok,,loss,17,8,0.8888888888888888,True,29,12,0.5862068965517241,0,29,4,0.8620689655172413,0,2026-08-19T23:13:59.905288+00:00,357.66,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,0,dual_80,0,ok,,codemaster_failure,6,4,0.4444444444444444,False,18,12,0.3333333333333333,1,13,4,0.6923076923076923,0,2026-08-19T23:15:58.558643+00:00,250.011,"Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: Model qwen/qwen3.5-9b failed to produce valid JSON after 1 attempts: Could not parse JSON: Expecting ',' delimiter: line 1 column 345 (char 344)",
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,1,dual_80,0,ok,,codemaster_failure,10,7,0.7777777777777778,False,19,9,0.5263157894736842,1,18,1,0.9444444444444444,0,2026-08-19T23:19:01.247792+00:00,265.023,Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: clue 'זקן' must not be a word already on the board,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,2,dual_80,0,ok,,loss,5,4,0.4444444444444444,True,8,3,0.625,0,15,6,0.6,0,2026-08-19T23:20:50.248114+00:00,158.895,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,3,dual_80,0,ok,,win,20,9,1.0,False,36,16,0.5555555555555556,0,30,2,0.9333333333333333,0,2026-08-19T23:23:29.143772+00:00,410.48,,
qwen/qwen3.5-9b,strong_hebrew,qwen/qwen3.5-9b,4,dual_80,0,ok,,codemaster_failure,6,4,0.4444444444444444,False,16,10,0.375,1,10,0,1.0,0,2026-08-19T23:25:27.874471+00:00,210.106,"Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: Model qwen/qwen3.5-9b failed to produce valid JSON after 1 attempts: Could not parse JSON: Expecting ',' delimiter: line 5 column 2781 (char 2908)",
